MEMBER_ID,FFP_JOIN_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_LOYALTY_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,RECENT_FLIGHT_DATE,C.LAST_FLIGHT,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,AVG_DISCOUNT,POINTS_SUM,POINTS_NOTFLIGHT,POINTS_SUM_LOG,BP_SUM_log,SUM_YR_1_log,SUM_YR_2_log,SEG_KM_SUM_log,POINTS_SUM_log,AVG_INTERVAL_log,MAX_INTERVAL_log,EXCHANGE_COUNT_log,POINTS_NOTFLIGHT_log,AVG_DISCOUNT_PCT,FFP_JOIN_DATE_STATUS,FIRST_FLIGHT_DATE_STATUS,RECENT_FLIGHT_DATE_STATUS
8870,,2006-11-30,Male,5,hamishi,xinjiang,CN,45,2014-03-31,23,91469,27033,50407,74910,2014-03-30,2,32,88,0,1.357742091,92357,1,11.43342760883813,11.42376632865041,10.204850612043773,10.827905171621891,11.224056021205383,11.43342760883813,3.5006312787600815,4.48863636973214,0.0,0.6931471805599453,135.7742091,Unknown,Available,Available
37041,2007-02-01,2007-10-23,Male,5,guangzhoushi,guangdong,CN,36,2014-03-31,76,92928,36172,50322,138952,2014-03-27,5,9,101,3,0.731532688,102498,7,11.537608321415448,11.439591039705798,10.496068263171036,10.826217508039186,11.841891025437759,11.537608321415448,2.3520099763532945,4.624972813284271,1.3862943611198906,2.0794415416798357,73.1532688,Available,Available,Available
57507,,,Male,6,guangzhou,guangdong,CN,42,2014-03-31,45,74123,6302,59340,145724,2014-03-13,19,10,60,0,0.696498655,83520,0,11.332853376224865,11.2134946454839,8.856572917341328,10.991055745741916,11.889476562913751,11.332853376224865,2.458033631381262,4.110873864173311,0.0,0.0,69.64986549999999,Unknown,Unknown,Available
56362,,,Male,6,guangzhou,guangdong,CN,46,2014-03-31,111,81557,44278,53994,145458,2014-03-14,18,6,43,4,0.697522309,125285,57,11.738354402798118,11.309069702563303,10.698265803008391,10.89664672866686,11.887649538942703,11.738354402798118,2.007603717999603,3.784189633918261,1.6094379124341003,4.060443010546419,69.7522309,Unknown,Unknown,Available
48257,,2006-04-14,Male,6,guangzhou,guangdong,CN,51,2014-03-31,47,100941,45533,44024,82382,,25,15,59,3,1.230913428,108067,6,11.590515937602413,11.522301373448707,10.726214578631968,10.692512933364407,11.319134383932976,11.590515937602413,2.7780087896010124,4.0943445622221,1.3862943611198906,1.9459101490553132,123.0913428,Unknown,Available,Unknown
48173,,2006-01-30,Male,6,dalian,liaoning,CN,50,2014-03-31,84,96406,45822,45034,75766,2014-03-31,1,8,47,6,1.337146213,117216,10,11.671782196800681,11.476334092070244,10.732541427456502,10.715195244217844,11.235418120634911,11.671782196800681,2.2757214507207846,3.8712010109078907,1.9459101490553132,2.3978952727983707,133.7146213,Unknown,Available,Available
29181,,2005-03-27,Male,6,zhengzhou,henan,CN,42,2014-03-31,134,97927,47816,49952,116627,2014-03-31,1,5,34,6,0.867424696,118238,19,11.680463278771434,11.491987793755348,10.775136503787163,10.818837842333226,11.666744661291471,11.680463278771434,1.8677453762791478,3.5553480614894135,1.9459101490553132,2.995732273553991,86.7424696,Unknown,Available,Available
26942,,,Male,5,wulumuqishi,xinjiang,CN,34,2014-03-31,46,80692,32482,32065,130782,2014-03-29,3,15,91,1,0.771173327,84156,1,11.340439380948357,11.298407109479712,10.388472154542294,10.375551557748782,11.781294740139518,11.340439380948357,2.8227007635350287,4.5217885770490405,0.6931471805599453,0.6931471805599453,77.11733269999999,Unknown,Unknown,Available
10967,2004-11-01,2004-12-14,Male,5,guangzhoushi,guangdongsheng,CN,48,2014-03-31,96,82099,43721,50612,135009,2014-03-26,6,7,40,2,0.746628299,106832,32,11.57902214654508,11.31569329544052,10.685606686898337,10.831963739274084,11.813104128751291,11.57902214654508,2.144391162484046,3.713572066704308,1.0986122886681096,3.4965075614664802,74.6628299,Available,Available,Available
40676,2011-01-03,,Female,5,zhongqing,zhongqing,CN,42,2014-03-31,16,97667,57864,11330,107690,2013-12-29,94,41,169,3,0.936013465,100193,6,11.514863585600487,11.489329251115041,10.965867990282177,9.335297611380566,11.587021294193082,11.514863585600487,3.756538102587751,5.135798437050262,1.3862943611198906,1.9459101490553132,93.6013465,Available,Unknown,Available
29224,,2006-07-22,Male,6,Hong Kong,Hong Kong,HK,53,2014-03-31,83,88967,38488,44776,133367,2014-03-21,11,8,60,9,0.755460796,109371,20,11.602510194712316,11.396032033498678,10.55812776516606,10.709449893714698,11.800867503627867,11.602510194712316,2.2791416998115968,4.110873864173311,2.302585092994046,3.044522437723423,75.5460796,Unknown,Available,Available
38275,2005-09-03,,Male,6,guangzhou,guangdong,CN,48,2014-03-31,93,93241,62419,34893,109943,2014-03-29,3,7,27,2,0.91579564,104952,7,11.56126790988073,11.442953542941096,11.041641015824771,10.460070173639847,11.607726424234688,11.56126790988073,2.1740103400242843,3.332204510175204,1.0986122886681096,2.0794415416798357,91.579564,Available,Unknown,Available
59483,2011-07-01,,Male,4,LOS ANGELES,CA,US,47,2014-03-31,13,74436,11050,22500,159016,2014-03-26,6,42,96,0,0.632307692,83156,0,11.328485666285154,11.217708409030596,9.310276200588783,10.021315031649332,11.976766393726015,11.328485666285154,3.7689221617105497,4.574710978503383,0.0,0.0,63.230769200000005,Available,Unknown,Available
1843,,2012-10-26,Male,5,guangzhou,guangdong,CN,63,2014-03-31,36,104858,43700,65431,113253,2014-03-30,2,14,60,4,0.886428351,121007,9,11.703611938095811,11.56037186955616,10.685126264117057,11.08876671441481,11.63738836280984,11.703611938095811,2.765420233030953,4.110873864173311,1.6094379124341003,2.302585092994046,88.6428351,Unknown,Available,Available
18817,,,Male,5,guangzhou,guangdong,CN,42,2014-03-31,73,85933,48667,34173,123568,2014-03-21,11,10,59,5,0.810458452,137760,77,11.833275578636373,11.361334838740923,10.79277700890734,10.43922040000822,11.724554983486387,11.833275578636373,2.3978952727983707,4.0943445622221,1.791759469228055,4.356708826689592,81.0458452,Unknown,Unknown,Available
6031,,,Male,6,lushan,henan,CN,58,2014-03-31,98,97503,30393,68390,76759,2014-03-31,1,7,48,0,1.303309449,115510,3,11.657121042504365,11.487648681785435,10.32200049949355,11.132996516006004,11.248438950121637,11.657121042504365,2.0807293718205067,3.8918202981106265,0.0,1.3862943611198906,130.3309449,Unknown,Unknown,Available
18830,2006-05-05,,Male,6,guangzhou,guangdong,CN,45,2014-03-31,116,85578,49489,47863,140571,2014-03-29,3,6,37,6,0.710483528,102908,15,11.541600381554279,11.357195204929413,10.809525907945932,10.776118935069867,11.853475092011465,11.541600381554279,1.9920348296919863,3.6375861597263857,1.9459101490553132,2.772588722239781,71.0483528,Available,Unknown,Available
38123,,2005-05-29,Male,6,Unknown,Unknown,CN,59,2014-03-31,61,96888,69372,51785,81113,2014-03-15,17,11,45,0,1.230116011,105272,4,11.564312254986927,11.48132127234323,11.147253021804348,10.854875121447712,11.30361085159246,11.564312254986927,2.538973871321434,3.828641396489095,0.0,1.6094379124341003,123.01160110000001,Unknown,Available,Available
57758,,2010-07-22,Male,6,zhengzhou,henan,CN,55,2014-03-31,85,94883,47213,50416,70965,2014-03-19,13,8,45,2,1.401901923,113020,11,11.635328921136196,11.460410371858927,10.762445737763038,10.82808369877337,11.169956168087609,11.635328921136196,2.237411449569007,3.828641396489095,1.0986122886681096,2.4849066497880004,140.1901923,Unknown,Available,Available
2427,,2007-05-16,Male,5,shenzhen,guangdong,CN,60,2014-03-31,48,91673,11065,56480,68459,2014-03-22,10,14,68,0,1.453157218,100927,5,11.522162670322711,11.425994084780768,9.311632623458054,10.941659577392821,11.134004912084176,11.522162670322711,2.7483614271224406,4.23410650459726,0.0,1.791759469228055,145.3157218,Unknown,Available,Available
1231,,2007-10-31,Male,6,guangzhou,guangdong,CN,46,2014-03-31,104,79558,41424,42061,137698,2014-03-26,6,6,67,4,0.721752894,105830,24,11.569598761159636,11.2842541637587,10.631639842294764,10.646899999243624,11.832825422526252,11.569598761159636,2.06353906591537,4.219507705176107,1.6094379124341003,3.2188758248682006,72.1752894,Unknown,Available,Available
45721,,,Male,6,guangzhou,guangdong,CN,50,2014-03-31,57,92692,42496,49377,84129,2014-03-20,12,12,57,0,1.179321043,97939,0,11.49211032525631,11.437048236297132,10.657188764185747,10.807260259851311,11.34011850054486,11.49211032525631,2.6210388241125804,4.060443010546419,0.0,0.0,117.9321043,Unknown,Unknown,Available
18013,,,Female,6,wulumuqi,xinjiang,CN,52,2014-03-31,43,85695,20604,57612,130985,2014-03-23,9,16,100,0,0.757415506,95764,3,11.469652552736761,11.358561429050845,9.933289043772918,10.961503515663267,11.78284572624325,11.469652552736761,2.8824035884069876,4.61512051684126,0.0,1.3862943611198906,75.7415506,Unknown,Unknown,Available
53417,,2011-02-25,Male,6,guangzhou,guangdong,CN,44,2014-03-31,101,98015,64593,30441,117880,2014-03-20,12,7,78,0,0.841051069,126073,23,11.744624315126835,11.492886009632501,11.075876806200181,10.323578512839612,11.677430920018907,11.744624315126835,2.102913897864978,4.3694478524670215,0.0,3.1780538303479458,84.10510690000001,Unknown,Available,Available
56776,,2007-10-30,Female,5,guangzhou,guangdong,CN,48,2014-03-31,69,81919,38429,41072,141164,2014-03-30,2,10,96,3,0.702125684,88172,6,11.387056072680862,11.313498440273335,10.556593683558889,10.623106250301866,11.857684697960998,11.387056072680862,2.4474490873039905,4.574710978503383,1.3862943611198906,1.9459101490553132,70.2125684,Unknown,Available,Available
47838,,,Male,6,fushun,liaoning,CN,51,2014-03-31,71,92714,55597,36784,70069,2014-03-27,5,10,62,0,1.413737887,98417,3,11.49697899314054,11.437285550761484,10.925902508368672,10.512845432366365,11.157250021364579,11.49697899314054,2.424802725718295,4.143134726391533,0.0,1.3862943611198906,141.37378869999998,Unknown,Unknown,Available
28345,2009-01-06,,Male,6,guilin,guangxi,CN,41,2014-03-31,124,109142,52690,48227,118049,2014-03-27,5,5,23,7,0.837548052,168338,18,12.033735082389125,11.600414227993012,10.872199941956618,10.783695044237202,11.678863542513659,12.033735082389125,1.9318748308823928,3.1780538303479458,2.0794415416798357,2.9444389791664403,83.7548052,Available,Unknown,Available
8576,,2007-11-16,Male,6,shenyang,liaoning,CN,39,2014-03-31,86,90119,14588,56017,89195,2014-03-14,18,7,53,0,1.10819519,107630,4,11.586463989305027,11.40889739454618,9.588023099071895,10.933428346641618,11.398591474513294,11.586463989305027,2.180085067512715,3.9889840465642745,0.0,1.6094379124341003,110.819519,Unknown,Available,Available
2561,,2007-06-29,Male,6,guangzhou,guangdong,CN,41,2014-03-31,82,90830,41732,48504,120536,2014-03-20,12,8,54,4,0.818666539,145838,43,11.890258552499635,11.416755916013987,10.63904746172768,10.789422164395384,11.69971203872334,11.890258552499635,2.282634306594848,4.007333185232471,1.6094379124341003,3.784189633918261,81.8666539,Unknown,Available,Available
50183,2011-03-07,,Male,6,guangzhoushi,guangdong,CN,43,2014-03-31,122,78178,45210,51888,137879,2014-03-31,1,5,33,5,0.714470804,162307,83,11.997251043723512,11.26675634827,10.719095699044251,10.856862100640145,11.834139020630802,11.997251043723512,1.9316411792133958,3.5263605246161616,1.791759469228055,4.430816798843313,71.44708039999999,Available,Unknown,Available
3003,2012-06-02,,Male,4,VIC,AU,AU,43,2014-03-31,18,67839,25000,27100,136876,,20,38,89,0,0.718332944,72359,0,11.189408939509232,11.124907270465785,10.12667110305036,10.207325906555994,11.826837991318296,11.189408939509232,3.668076326529218,4.499809670330265,0.0,0.0,71.8332944,Available,Unknown,Unknown
56144,2005-02-08,2005-04-26,Male,6,guangzhou,guangdong,CN,45,2014-03-31,39,96302,61892,24225,70792,,22,15,151,0,1.387449853,102422,5,11.536866575741636,11.475254749948958,11.033162366656056,10.095181715576748,11.167515404737347,11.536866575741636,2.817612403896755,5.0238805208462765,0.0,1.791759469228055,138.7449853,Available,Available,Unknown
22702,2010-07-01,,Male,6,shenyang,liaoning,CN,46,2014-03-31,83,91797,44818,41198,112709,2014-03-28,4,8,71,0,0.870657357,132854,11,11.797013586911794,11.427345789878878,10.71038743563792,10.626169263198392,11.632573427236125,11.797013586911794,2.2331565865962695,4.276666119016055,0.0,2.4849066497880004,87.0657357,Available,Unknown,Available
44761,2007-06-06,,Female,6,shenyangshi,liaoning,CN,50,2014-03-31,81,91920,31897,54032,99888,2014-03-31,1,9,54,10,0.982403492,111475,13,11.621564600076658,11.4286847914887,10.3702985908827,10.897350250005168,11.511814848463972,11.621564600076658,2.30632807927288,4.007333185232471,2.3978952727983707,2.639057329615259,98.2403492,Available,Unknown,Available
3210,,2008-09-23,Male,5,guangzhoushi,guangdong,CN,35,2014-03-31,66,96662,47485,38751,111545,2014-02-27,34,10,53,2,0.8786453,115313,35,11.65541412126246,11.478985981540664,10.768190209737188,10.564937646352819,11.622192340858271,11.65541412126246,2.4483490541206923,3.9889840465642745,1.0986122886681096,3.58351893845611,87.86453,Unknown,Available,Available
2110,,2007-09-22,Male,5,beijing,beijing,CN,41,2014-03-31,46,93889,64995,25788,71622,2014-02-20,41,14,90,0,1.365195471,96427,4,11.47655189485587,11.449879163252593,11.082081008522668,10.157703323404748,11.179171530416012,11.47655189485587,2.765620052993618,4.51085950651685,0.0,1.6094379124341003,136.5195471,Unknown,Available,Available
20760,,2007-08-31,Male,6,guangzhou,guangdong,CN,44,2014-03-31,75,84774,44483,40639,131146,2014-03-29,3,9,58,9,0.745084105,93358,13,11.444207555677707,11.347755966993839,10.702884852938732,10.612508082252363,11.78407411046229,11.444207555677707,2.3805466344812576,4.07753744390572,2.302585092994046,2.639057329615259,74.5084105,Unknown,Available,Available
29081,,2005-03-18,Male,5,guangzhou,guangdong,CN,47,2014-03-31,69,84903,66407,20907,126180,2014-01-13,79,9,78,2,0.774192107,99429,17,11.507209157974119,11.349276485441658,11.103572810134871,9.947887139832812,11.745472663079639,11.507209157974119,2.354172461812472,4.3694478524670215,1.0986122886681096,2.8903717578961645,77.4192107,Unknown,Available,Available
49340,2009-09-03,,Male,6,guangzhou,guangdong,CN,62,2014-03-31,45,90474,37275,48113,68136,2014-03-22,10,16,77,0,1.432941764,102753,4,11.540093061041139,11.412828848431943,10.526104966905546,10.781328474035083,11.129275663242511,11.540093061041139,2.8412027343018966,4.356708826689592,0.0,1.6094379124341003,143.2941764,Available,Unknown,Available
55325,2007-07-03,,Male,6,.,beijing,CN,69,2014-03-31,36,94452,44208,40716,66829,2014-03-28,4,20,123,2,1.460493648,127594,10,11.756616464172097,11.455857635262708,10.696683667247571,10.614400974640018,11.109907360505115,11.756616464172097,3.0580361570914882,4.820281565605037,1.0986122886681096,2.3978952727983707,146.04936479999998,Available,Unknown,Available
11000,2004-12-02,,Male,5,guangzhou,guangdong,CN,37,2014-03-31,106,85900,40519,51431,130691,2014-03-31,1,6,61,4,0.746489276,108476,14,11.594293447924564,11.360950749348124,10.60955095836262,10.848015825821523,11.780598688863687,11.594293447924564,2.01807259532886,4.127134385045092,1.6094379124341003,2.70805020110221,74.64892760000001,Available,Unknown,Available
40664,,2010-06-14,Male,5,shanghai,shanghai,CN,61,2014-03-31,64,82657,3840,15403,66612,2014-03-13,19,11,57,3,1.464381643,92831,12,11.43854668692113,11.32246689227337,8.856572917341328,9.6423824949348,11.106655032675572,11.43854668692113,2.504553647327439,4.060443010546419,1.3862943611198906,2.5649493574615367,146.4381643,Unknown,Available,Available
32414,2011-09-01,,Male,5,Shimonikawa-gun,Toyama-ken,JP,58,2014-03-31,61,48301,61888,63100,132797,2014-03-26,6,12,47,0,0.734098361,52481,0,10.86822553264791,10.785228246650878,11.033097736903727,11.052491896264268,11.7965844556701,10.86822553264791,2.566230587873667,3.8712010109078907,0.0,0.0,73.4098361,Available,Unknown,Available
55873,,2012-09-23,Female,5,guangzhou,guangdong,CN,40,2014-03-31,67,86881,25108,54008,123556,2014-03-31,1,8,45,0,0.788739195,104692,11,11.558787536934918,11.372306155160627,10.130981626587596,10.896905978325732,11.724457867035593,11.558787536934918,2.241676339897391,3.828641396489095,0.0,2.4849066497880004,78.8739195,Unknown,Available,Available
8851,,2006-05-30,Male,5,wulumuqishi,xinjiang,CN,52,2014-03-31,52,82076,41758,38127,125190,,30,13,72,10,0.778333174,93650,16,11.447330385871819,11.315413110029038,10.639670275909648,10.548704199338523,11.737595850080261,11.447330385871819,2.6557243822657597,4.290459441148391,2.3978952727983707,2.833213344056216,77.8333174,Unknown,Available,Unknown
23223,,2011-03-23,Male,4,qingtianxian,zhejiang,CN,53,2014-03-31,21,68699,18656,26296,138363,2014-03-19,13,32,105,0,0.704172358,71545,0,11.17809587846029,11.13750447821044,9.833976689772,10.177210143218492,11.837643172722837,11.17809587846029,3.504054767101863,4.663439094112067,0.0,0.0,70.4172358,Unknown,Available,Available
14870,,,Male,6,shanghaishi,shanghai,CN,45,2014-03-31,100,81595,4050,17317,116315,2014-03-23,9,7,23,0,0.8364076,100182,8,11.514753792560258,11.309535520142855,8.856572917341328,9.759501702007746,11.664065904280609,11.514753792560258,2.108068263067009,3.1780538303479458,0.0,2.1972245773362196,83.64076,Unknown,Unknown,Available
26803,,2008-03-21,Male,6,shenyang,liaoning,CN,52,2014-03-31,119,93277,47749,49613,100147,2014-03-31,1,6,38,9,0.971327249,141476,43,11.859892438684083,11.443339560531134,10.773734345908876,10.812028330950222,11.514404370849627,11.859892438684083,1.9591394460262002,3.6635616461296463,2.302585092994046,3.784189633918261,97.1327249,Unknown,Available,Available
29103,,2005-04-15,Male,6,wuhan,hubei,CN,55,2014-03-31,79,89867,47495,46583,74503,,20,8,36,15,1.305487564,108226,27,11.591986152157908,11.406097206037368,10.76840077595051,10.749012413516956,11.218608094201494,11.591986152157908,2.2831670071683168,3.6109179126442243,2.772588722239781,3.332204510175204,130.5487564,Unknown,Available,Unknown
13204,,2009-08-27,Male,6,guangzhou,guangdong,CN,32,2014-03-31,101,87858,45096,50719,118160,2014-03-28,4,7,48,14,0.822947613,105795,21,11.569267990508262,11.383488535721314,10.716571004431286,10.834075589111107,11.67980338027033,11.569267990508262,2.0831845279586703,3.8918202981106265,2.70805020110221,3.091042453358316,82.29476129999999,Unknown,Available,Available
53801,2005-09-09,,Male,6,beijing,beijing,CN,46,2014-03-31,116,79180,34456,40205,129478,2014-03-27,5,6,25,4,0.750052132,104283,9,11.554873225577985,11.279491650032252,10.447467448834278,10.601771517201225,11.771273984809863,11.554873225577985,1.987278578115875,3.258096538021482,1.6094379124341003,2.302585092994046,75.0052132,Available,Unknown,Available
17530,2011-04-09,2011-07-26,Male,5,huhehaote,neimenggu,CN,46,2014-03-31,42,74490,55704,23351,74368,,85,15,112,3,1.303695272,82194,8,11.31684975194361,11.218433591700967,10.927825188493417,10.05843791253395,11.21679446732484,11.31684975194361,2.8129227931446668,4.727387818712341,1.3862943611198906,2.1972245773362196,130.3695272,Available,Available,Unknown
11110,2005-04-09,2005-04-26,Male,6,guangzhou,guangdong,CN,41,2014-03-31,82,84412,51975,36832,126149,2014-03-29,3,8,69,5,0.767930622,91963,9,11.429152475103827,11.343476697158906,10.858537352560367,10.51414946145713,11.745226954069203,11.429152475103827,2.301349762387289,4.248495242049359,1.791759469228055,2.302585092994046,76.7930622,Available,Available,Available
2352,2005-10-07,2005-10-23,Male,6,guangzhou,guangdong,CN,39,2014-03-31,96,84438,46039,43192,134194,2014-03-21,11,7,40,2,0.72174598,188675,86,12.147786537258277,11.343784659163566,10.73726586283582,10.673433724065745,11.807049245001485,12.147786537258277,2.14685421796572,3.713572066704308,1.0986122886681096,4.465908118654584,72.174598,Available,Available,Available
21650,,,Male,6,guangzhou,guangdong,CN,57,2014-03-31,79,87591,23729,64511,124218,2014-03-21,11,8,66,0,0.779597965,100986,20,11.522747074667897,11.380444948553261,10.074495349429808,11.074606531990986,11.729801415847433,11.522747074667897,2.293570221871957,4.204692619390966,0.0,3.044522437723423,77.9597965,Unknown,Unknown,Available
8497,,2006-03-17,Male,6,dalian,liaoning,CN,40,2014-03-31,133,74038,30769,41719,143216,2014-03-28,4,5,35,14,0.675632052,111094,92,11.618140970114538,11.212347260383366,10.334295468316087,10.63873590911471,11.872116241546403,11.618140970114538,1.85297809168921,3.58351893845611,2.70805020110221,4.532599493153256,67.5632052,Unknown,Available,Available
13067,,,Male,5,.,beijing,CN,47,2014-03-31,73,86082,45322,38605,134897,2014-03-17,15,9,40,4,0.717086814,92531,7,11.43530980962096,11.363067226089434,10.72156990889107,10.56116298378782,11.812274216289058,11.43530980962096,2.3851886215190254,3.713572066704308,1.6094379124341003,2.0794415416798357,71.70868139999999,Unknown,Unknown,Available
44923,,2007-10-23,Male,4,wulumuqishi,xinjiang,CN,41,2014-03-31,58,82745,35194,38096,122349,2014-03-31,1,12,89,2,0.790434004,95493,6,11.466818697269979,11.323530953702393,10.468659306042232,10.547890817857143,11.714641068870817,11.466818697269979,2.6111012525161943,4.499809670330265,1.0986122886681096,1.9459101490553132,79.0434004,Unknown,Available,Available
48328,,2008-09-23,Male,5,EL MONTE,CALIFORNIA,US,50,2014-03-31,19,77672,24160,16084,130168,2013-11-18,135,26,279,2,0.742307172,92321,3,11.433037745285434,11.260262985619487,10.092495041920655,9.685642439673126,11.776588885169339,11.433037745285434,3.3182182681602224,5.634789603169249,1.0986122886681096,1.3862943611198906,74.2307172,Unknown,Available,Available
6905,,2013-01-20,Male,6,haerbin,heilongjiangsheng,CN,47,2014-03-31,62,98214,3024,74266,76356,2014-03-31,1,7,29,1,1.265360941,112509,2,11.630797385565117,11.494914232168377,8.856572917341328,11.215421986687424,11.243174989482783,11.630797385565117,2.0977161619716074,3.4011973816621555,0.6931471805599453,1.0986122886681096,126.5360941,Unknown,Available,Available
20962,,2007-11-17,Male,5,xifeng,guizhou,CN,37,2014-03-31,46,85820,45100,42978,67761,2014-03-27,5,15,90,6,1.425841856,88770,8,11.393815299065942,11.360019010773131,10.716659698193956,10.668466903290184,11.123756844828955,11.393815299065942,2.8305955417762605,4.51085950651685,1.9459101490553132,2.1972245773362196,142.58418559999998,Unknown,Available,Available
35328,2011-06-02,,Male,6,.,beijing,CN,52,2014-03-31,38,74959,43810,35025,66550,2014-03-16,16,19,81,2,1.450518407,79591,3,11.284668864269195,11.224709916912303,10.687640206386288,10.46384592183261,11.105723850006383,11.284668864269195,3.0051472725287534,4.406719247264253,1.0986122886681096,1.3862943611198906,145.05184069999999,Available,Unknown,Available
35276,,2010-07-22,Male,5,kuerle,xinjiang,CN,40,2014-03-31,65,87642,36873,33897,112320,,23,10,73,0,0.858959758,103579,7,11.548099539977882,11.381027024068311,10.515261974630336,10.431111294577999,11.629116122353908,11.548099539977882,2.449117541936415,4.304065093204169,0.0,2.0794415416798357,85.8959758,Unknown,Available,Unknown
15247,2012-12-07,2013-02-23,Male,6,beijing,beijing,CN,40,2014-03-31,15,100289,1050,108628,99645,2014-03-19,13,27,88,0,0.968166892,132586,3,11.794994312712054,11.515821268082254,8.856572917341328,11.543276653286297,11.509379184343569,11.794994312712054,3.3623575484449013,4.48863636973214,0.0,1.3862943611198906,96.8166892,Available,Available,Available
26447,,,Male,5,yining,xinjiang,CN,41,2014-03-31,93,83860,33784,28495,127824,2014-03-30,2,7,53,6,0.754275019,98390,17,11.496704615442678,11.336915945289954,10.427772195986275,10.257519005529442,11.7584174199482,11.496704615442678,2.1850737595732665,3.9889840465642745,1.9459101490553132,2.8903717578961645,75.42750190000001,Unknown,Unknown,Available
39736,,2008-10-20,Male,4,CA,Unknown,US,55,2014-03-31,13,55824,14913,17000,147883,2014-03-26,6,59,120,1,0.651163082,55824,1,10.929977076708358,10.929977076708358,9.61005564810374,9.741027444837728,11.904183461643367,10.929977076708358,3.861673167219153,4.795790545596741,0.6931471805599453,0.6931471805599453,65.11630819999999,Unknown,Available,Available
47894,2007-12-03,,Female,5,beijing,beijing,CN,40,2014-03-31,60,88543,24710,59078,118514,2014-03-28,4,12,112,3,0.811934708,101482,6,11.527646575751621,11.391254882586653,10.115003767609359,10.986630810300307,11.682794813824943,11.527646575751621,2.5881462741951604,4.727387818712341,1.3862943611198906,1.9459101490553132,81.1934708,Available,Unknown,Available
4868,,2010-09-25,Female,5,changsha,hunan,CN,53,2014-03-31,93,91748,35033,47341,117159,2014-03-30,2,7,33,1,0.82114127,104959,4,11.561334604177915,11.426811866674859,10.464074297511592,10.765153129746336,11.67129580094167,11.561334604177915,2.1665661369475346,3.5263605246161616,0.6931471805599453,1.6094379124341003,82.114127,Unknown,Available,Available
44090,,2011-11-25,Male,6,zhongshan,guangdong,CN,54,2014-03-31,83,85982,27475,56033,134851,2014-03-17,15,8,52,3,0.712543548,110860,23,11.616032443319185,11.361904881276876,10.221068175333773,10.933713928337772,11.811933159751923,11.616032443319185,2.257689773111665,3.970291913552122,1.3862943611198906,3.1780538303479458,71.2543548,Unknown,Available,Available
24598,,2012-07-14,Male,4,guangzhou,guangdongsheng,CN,49,2014-03-31,44,89846,42529,43823,108388,2014-03-16,16,14,47,0,0.886273019,102118,22,11.533894078906378,11.405863502672645,10.657964988247679,10.68793689150286,11.593481886823884,11.533894078906378,2.721907236054156,3.8712010109078907,0.0,3.1354942159291497,88.6273019,Unknown,Available,Available
29324,2005-09-08,,Male,5,guangzhou,guangdong,CN,38,2014-03-31,62,91375,27429,57526,112125,2014-03-24,8,11,62,6,0.855358305,104673,12,11.558606037462201,11.422738140904643,10.219392583931649,10.960009681791586,11.627378517938942,11.558606037462201,2.5509808762824857,4.143134726391533,1.9459101490553132,2.5649493574615367,85.5358305,Available,Unknown,Available
25763,2010-11-10,2010-11-14,Male,6,zhengzhou,henan,CN,46,2014-03-31,89,91953,32263,60544,78410,2014-03-30,2,8,87,5,1.221743017,109160,10,11.6005791356451,11.429043730989495,10.381707336553204,11.011142169188467,11.269719502618965,11.6005791356451,2.2221635256539147,4.477336814478207,1.791759469228055,2.3978952727983707,122.17430170000002,Available,Available,Available
56156,,2005-03-19,Male,5,shanghaishi,shanghai,CN,37,2014-03-31,78,85820,44716,39675,121245,2014-03-30,2,9,54,5,0.789605839,103081,20,11.543280066983975,11.360019010773131,10.70810902150003,10.588501749865884,11.705576818564836,11.543280066983975,2.3332780394236785,4.007333185232471,1.791759469228055,3.044522437723423,78.9605839,Unknown,Available,Available
28175,,,Male,6,shenzhen,guangdong,CN,47,2014-03-31,39,90119,25395,57010,70142,,26,17,158,5,1.3639718,98748,8,11.500336556129815,11.40889739454618,10.142346960290341,10.950999510654109,11.158291294379149,11.500336556129815,2.930491751938399,5.0689042022202315,1.791759469228055,2.1972245773362196,136.39718000000002,Unknown,Unknown,Unknown
13295,,2009-11-21,Male,6,wuhanshi,hubeisheng,CN,40,2014-03-31,101,95675,31698,41210,102834,2014-03-18,14,7,30,8,0.929938153,126539,23,11.748313742700875,11.468722762290495,10.36404041362647,10.626460489993315,11.54088104098356,11.748313742700875,2.0992441689760155,3.4339872044851463,2.1972245773362196,3.1780538303479458,92.99381530000001,Unknown,Available,Available
4175,2010-01-02,,Male,5,shenzhen,guangdong,CN,49,2014-03-31,44,87045,35410,31091,65769,2014-03-15,17,16,76,0,1.452790676,97082,5,11.483321561711648,11.374191993537472,10.474777785317189,10.34470583035011,11.093919086295397,11.483321561711648,2.868163137585366,4.343805421853684,0.0,1.791759469228055,145.2790676,Available,Unknown,Available
17306,,2010-04-29,Male,5,haerbin,heilongjiang,CN,70,2014-03-31,31,96739,26510,46323,69453,,32,22,75,6,1.375394871,101413,7,11.526966427669985,11.479782246376974,10.185315020186113,10.743415464304269,11.148419941916307,11.526966427669985,3.168284038892393,4.330733340286331,1.9459101490553132,2.0794415416798357,137.5394871,Unknown,Available,Unknown
